"","ori_r","ori_p","ori_y","gyr_x","gyr_y","gyr_z","acc_x","acc_y","acc_z","LABEL","FILE"
"13",201.18254539527,87.3753183653465,127.381680550781,7.04189604969993e-05,0.000207299096098937,-0.000393427626798192,-0.984457701773328,-0.017770659242374,-0.0245032946343545,0,105
"14",195.777081116464,87.4609167249883,145.778370628405,0.000148739079860119,-0.000479297126558688,0.000119872477582906,-0.984043968482451,-0.00984666449676625,-0.0212956186388196,0,108
"15",197.307377462339,87.3959288378318,139.914203987807,-0.000118107199394966,-0.000342078215908255,0.000281608111382564,-0.984052055898835,-0.0134294571423786,-0.0211496209278587,1,109
"16",207.48118406843,87.9000081900659,104.902267402898,0.000226226535798981,0.000212266464918353,-5.61924855367108e-05,-0.981236706890893,-0.0144688040829022,-0.0169118441287368,1,123
"17",208.030405354187,87.9802606301019,98.6659303540445,0.000307068282990409,0.000382088867009127,0.000154225356155606,-0.980949457202639,-0.0165892167871269,-0.0166997123640722,1,124
"18",208.683904424155,87.9261817973897,107.882416937818,2.49988314780161e-06,0.000226534266363485,-7.37011195583742e-05,-0.98178699742664,-0.0160556524357525,-0.0159622147935971,1,129
"19",206.662293401039,87.8931802254244,106.572142310578,0.000389106837273742,0.000303016423627178,-0.000427906100500223,-0.982654544159218,-0.0109918185964623,-0.0163968845954514,1,134
"20",200.032344175913,87.9366367414115,106.885451749929,-0.000308331830043759,-6.18507897326639e-05,0.000294410350433266,-0.984486605070989,-0.0126346863461835,-0.019111023682755,0,157
"21",196.171349275208,87.5027020900709,146.365464173246,1.22879551795139e-05,0.000123384175396486,0.000116306791248875,-0.984319646463098,-0.0101378557768244,-0.019581809696755,0,164
"22",198.988028522263,87.5585916363591,135.165496402699,-0.000274483131954186,-0.000828261446997545,-0.000127160053273864,-0.982901865389289,-0.0161536846820009,-0.0212797791076567,0,173
"23",197.350752923809,87.6027663116852,145.015468196375,-8.53045722814573e-05,0.000115737760508498,8.27762522493231e-05,-0.981895295999668,-0.0181546706322546,-0.0150440888454559,0,199
"24",202.630010441077,88.0193625590041,107.185224421477,0.000353610964213075,0.000676433089259802,-0.000376859908775449,-0.98167404174364,-0.00797832235824115,-0.0172792282934036,1,204
"25",200.539751129345,87.3982997002398,135.469674898083,-5.93752306502084e-05,5.89222757406108e-06,-0.000127959487405615,-0.984352252709823,-0.0193477120734171,-0.0194717124363722,1,205
"26",201.82921384339,87.8808178832161,114.45179078823,-4.73207974985601e-05,-0.000258640840838909,-1.22368078807324e-05,-0.982326587401804,-0.00541978105806536,-0.0175869660446198,1,211
"27",200.213344456778,87.3830142622832,144.338703638438,0.000109346143464631,-0.000388031137270146,9.83792668139015e-05,-0.984794002231442,-0.0182927091105871,-0.0189336404137372,1,224
"28",207.90864077503,87.89081763946,106.858924903767,-0.000228590543557031,-0.000291778263766008,-5.86722634066688e-05,-0.981566548458469,-0.0182310199855828,-0.0176283410263423,1,227
"29",202.916054738328,88.0114918710323,113.385181753548,8.44320443563455e-05,0.00011982676842375,-7.53121983952808e-05,-0.982099947679109,-0.0101869561083222,-0.0167407279625225,1,228
"30",198.728208984951,87.4704884455915,134.903144200396,0.00027100850659434,0.000340585074161042,0.000261416054335874,-0.984145913634047,-0.0177764165950717,-0.0195811430392003,0,234
"31",201.230670113791,87.5408859490003,135.620732554514,0.000180147415723835,0.00039151386297542,-0.00014305251010646,-0.982725078682248,-0.0172096470126123,-0.0162378268966722,1,236
"32",204.571059782467,88.0735452332129,103.416771893698,0.00058613136169258,0.000624391367589976,-0.000452955682865431,-0.983733765173841,-0.01362692146105,-0.0158864669130438,0,239
"33",203.643330184862,87.9124565670985,111.704541463331,-0.000125980477279685,1.04381661139337e-05,0.000170384293053735,-0.982545878793766,-0.00922188768847477,-0.016759138028348,1,247
"34",202.731350094916,87.5528787497725,131.968084588516,0.000542609150096315,0.00035800330248226,-0.000179074541706962,-0.981937200307423,-0.0140836483303794,-0.0163243854722669,1,249
"35",206.999465931034,88.0435076279477,100.859346999877,-0.000293569206385993,-5.94467394523806e-05,0.000145397113787156,-0.980990243709839,-0.0165408201122117,-0.0163572603063175,1,250
"36",207.937482911314,87.8250711069364,110.515109333805,0.000112566779102756,-0.000101076066493984,-0.000195336815209015,-0.981461111230588,-0.0179986093307305,-0.017003446871387,1,252
"37",201.70207454006,87.4879099128168,131.35094806843,-0.000181547751117085,-0.000331763286709571,0.000300324991733724,-0.985809682325424,-0.0154044006398334,-0.0203761989247694,1,274
"38",207.083384774066,87.726629270225,84.644679439683,0.000452122104128793,0.00111908095191612,0.00165303069469122,-0.989136203480483,-0.0176908761177657,-0.0300698866056978,0,279
"39",203.237961532488,87.4327752214356,131.813452491891,0.000107746603233471,4.74826920600011e-06,9.38252803115579e-05,-0.983128520080021,-0.0179966197469149,-0.0198456187531839,0,281
"40",200.582239265521,87.2605642460511,125.565872304876,0.000172991291817806,0.000245162680084071,9.85502971201933e-05,-0.981597845082803,-0.0155828509613391,-0.0240572525670665,0,286
"41",198.669826028824,87.432687194419,139.707184119089,-0.000277507816947023,-0.000318968620907233,0.000139138514901317,-0.984184268078813,-0.0151658622114672,-0.0193759456859076,1,298
"42",200.247778481217,87.30644466314,132.967275493991,-0.000198706996525956,-0.00037436752578391,5.96003534879441e-05,-0.98264998911055,-0.0164280331113496,-0.0235338282656601,0,301
"43",199.549029706845,87.4049004150877,141.667290337223,2.01950259848492e-05,-0.000921024655530213,0.000181588093075184,-0.985963030802001,-0.022042209299152,-0.0183885110900502,1,305
"44",198.735387063659,87.7494371154088,137.384962807983,0.000238297870019807,0.000143934310809576,-6.26927298702752e-05,-0.981954339483895,-0.013200699968551,-0.0171843339016934,1,316
"45",196.593351327183,87.4283981467455,147.01398712941,0.000100290495564864,-0.000207164770235185,-4.776116069136e-05,-0.983847990848016,-0.00932695197055482,-0.020077818728643,1,318
"46",205.010548852097,87.5310204506513,131.879142328576,5.02599055104122e-05,1.28961960288949e-05,-7.90081561377644e-05,-0.980346762465539,-0.027639631707701,-0.0165924171520566,1,324
"47",205.400402673027,88.0569242666242,102.232588667734,0.000228866491453004,-3.76761701933995e-05,-8.93375990960412e-05,-0.982765657765399,-0.00939675615660648,-0.0172461171039423,1,342
"48",200.484535189468,87.4157575187252,138.036347094791,-0.000231768115348102,0.000477063102093903,0.000401080729490199,-0.983210874785174,-0.0191921140750564,-0.0166659065537461,1,367
"49",201.622757171567,87.559581975345,135.929906979837,-9.64755674659807e-05,0.000222877576583767,-9.07496591124797e-05,-0.982215082332296,-0.0161280013219734,-0.016045217079134,0,369
"50",197.96378116757,87.6169174508457,141.791412728485,0.000247601697390723,0.000144858810711991,-6.86751289123828e-05,-0.98355882785537,-0.0105943178132028,-0.0153529080855977,1,373
"51",202.308750315195,87.4718962737974,137.824954158352,0.000167811823521461,-0.000266987917190378,-5.8150994608102e-05,-0.982104191963818,-0.0185789485117458,-0.016457863682833,1,382
"52",207.284789731853,87.9484451200312,107.138560044994,0.000156653977723586,-8.26772026441709e-05,-8.87708221041646e-07,-0.982750535673565,-0.0132572702291697,-0.0166211692520947,1,385
"53",197.543480269024,87.4832510557323,144.711876918377,-0.000482861994933915,-0.000786360242235803,0.000302329872781664,-0.984030308226189,-0.0108320688774845,-0.0210318182169302,0,400
"54",201.635091137769,87.3012103482985,135.231849002446,0.000206917440604175,0.000612122606520253,-5.75956777421668e-05,-0.98660616185687,-0.0180290587350284,-0.0190845760850047,1,404
"55",206.625497738838,88.0357832055972,101.034114637822,2.30813263311705e-05,-0.000182841204728789,-0.000172286822095008,-0.98191089189709,-0.0120618590433419,-0.0170808373469665,1,411
"56",203.397615329034,87.4053700309723,131.70029842028,-0.000359989989931893,-0.000278649357295478,0.000169769806839596,-0.984040991725209,-0.0231884845042879,-0.0180395859444326,1,419
"57",200.169680694844,87.30538821543,127.290406994327,-1.80531345377468e-05,9.6581058106688e-05,0.000129707751221186,-0.982762061212664,-0.0187767515763821,-0.0237924748913615,0,421
"58",200.912256758938,87.4157682164864,138.263295751631,-0.000114912795451154,0.000165197923370868,0.000158468381394465,-0.981178923433398,-0.0173273873523674,-0.0141828894272312,1,422
"59",205.662250432843,88.0272521426519,104.25839493552,2.93856250372294e-06,8.7918102073988e-06,-8.09882011667691e-05,-0.981423142018603,-0.0115676420307375,-0.0169656590084348,1,425
"60",198.067052091562,87.4855122560811,135.426254083012,0.000233999852387773,0.000407475493518648,-4.85853226113601e-05,-0.984709535763327,-0.0123886394287939,-0.0176838597321915,1,426
"61",208.866897955831,88.7338507814438,35.8321764777513,-0.000198142644663095,-6.44403005112428e-05,-0.000254614128656605,-0.985526028958113,-0.0101704606659007,-0.0191216013338798,1,428
"62",197.65252859958,87.4829318945544,138.610820999885,-0.000215690851738898,-0.000143918862901016,0.000296541055268895,-0.983771315287332,-0.0118386102627175,-0.0209137499888622,0,429
"63",208.252425192207,87.9575646027331,104.700076296591,3.19389501532559e-05,0.000519049779066563,2.85001790515465e-05,-0.981525409804738,-0.015003330788059,-0.0167786007928109,1,431
"64",202.067628617656,87.3971967073737,130.342302455375,0.000372989894907364,0.000918844922478055,-0.000189480845947525,-0.982706413081621,-0.0195108126727945,-0.0186245469910103,1,438
"65",196.500376458531,87.5527147023428,140.309811774605,-9.2494298098949e-05,-0.000593473563772911,0.00013744605902283,-0.984947656736757,-0.0124987388524619,-0.0209810476934742,0,440
"66",204.20850801145,87.541722296063,132.042450742239,0.000117935567222375,0.000111317159674057,-0.000159991083580811,-0.981143693340586,-0.00977608914887394,-0.0168370698472457,1,450
"67",203.461530544951,87.594193568816,136.992914100867,0.000218479740289721,-0.000217827236425205,-4.90501815429473e-05,-0.983151313938376,-0.0124367601129382,-0.0171314246538741,1,460
"68",204.891249586837,87.90378101623,109.689429002572,-2.7859200424743e-05,-0.000144973151245207,1.8370403679757e-05,-0.982168359688993,-0.0122283474752242,-0.0173505694753125,1,469
"69",203.657360801419,87.5847626803664,134.778478524669,0.000196557862091309,0.000297964054200156,3.10512084212251e-05,-0.981713715807417,-0.0128311357253626,-0.0163299685074218,1,470
"70",205.964436235536,88.0142975515651,105.698466771844,0.000453747763707156,-0.000161546624178508,-0.000155593187333805,-0.983052268838711,-0.0152209705723985,-0.0172441096893903,1,474
"71",200.326121802415,87.5298896695357,135.846476015043,0.00010629703097467,0.000588936098622821,-8.4423327396784e-05,-0.983541789707148,-0.0110993178126969,-0.0164995604458282,1,475
"72",198.31775699435,87.823390454297,101.532422841769,-0.000393707662342332,-0.000193463826398237,0.000389383031790124,-0.983575744803892,-0.0132606553223246,-0.0232395979757378,0,490
"73",200.544660629811,87.7878687732942,100.83369107438,2.57127891405623e-05,0.000132405800939892,4.61427585662226e-05,-0.983616889706588,-0.0145485900020536,-0.0230328651781392,0,494
"74",196.880547286843,87.8799720806128,119.671341768612,0.000168757014899532,7.15831919996237e-05,-0.000332307915706543,-0.9844111411747,-0.00281066279689577,-0.0190987567192853,0,499
"75",198.747177142007,87.4891933119626,136.883213987322,0.00020701054933138,-0.000123044554232676,9.49974965229283e-05,-0.98232149522091,-0.00553094717414627,-0.0200753570723703,1,501
"76",200.418442609736,87.7268419041356,102.255571260875,5.03184442863067e-05,0.000136458249035849,0.00010470268544749,-0.982964956284435,-0.0158022922664853,-0.0226640704681821,0,502
"77",198.172130254937,87.3872254110827,143.598139913895,-5.76960938274307e-05,0.00033195696524164,5.10252823514588e-05,-0.982559983901556,-0.0152917393874971,-0.0183485957484522,1,508
"78",204.291122167446,87.8933851290297,99.9760757617412,-4.88254681906876e-05,0.000192472342063078,-0.000124304847453121,-0.983091633970087,-0.0141233884360884,-0.0188878021951214,0,509
"79",204.471363143312,87.5395462129248,133.722986897233,0.000147285180226447,0.000274150528841545,-0.000174432271911251,-0.983729414508334,-0.0174557191540285,-0.0155699449573292,1,527
"80",198.008916006644,87.6706583718066,140.755194126178,0.000226149197221334,0.000233339582284999,0.000151807257375792,-0.982698638771856,-0.00791364802372071,-0.0153425914413576,1,528
"81",199.242113907544,87.6617503118334,106.389087998181,3.41506569452991e-05,0.000225523929550961,-0.00021149658439856,-0.983223233132992,-0.0190220507477654,-0.0232359596556667,0,530
"82",208.555848192178,88.0033508382399,104.987278181611,-0.000629975328429648,-0.000354877977661909,0.000297177060980809,-0.980720488583433,-0.0131451654934438,-0.017021733779145,1,540
"83",202.679903397534,87.5354691616612,134.714048198078,-0.000408536341764543,-5.54541767243942e-05,0.000244585618090167,-0.981678485215365,-0.0164595998651685,-0.016181870472179,1,544
"84",197.940486545485,87.5356660307576,132.252020786011,-3.79134036667709e-05,0.000349244072630596,-0.000195723987679487,-0.98358579637768,-0.0124171998022493,-0.0187568316646214,1,557
"85",196.655684874378,87.451917648217,137.825855214916,-2.31571229927289e-05,-0.000148632085219812,0.0001344139350602,-0.982878340990495,-0.0122691153110398,-0.021675604267288,0,564
"86",202.679119533667,87.4943149326346,137.529422413181,0.000254310206970667,1.88340374947478e-05,-0.000363469320850866,-0.982330833271746,-0.0138303361475001,-0.016575010026084,1,567
"87",201.071299361838,87.3973853321639,130.547320221103,0.00013667308003772,-0.000159612089731002,0.000256356179511504,-0.983703039265037,-0.0136971200889393,-0.0206047273557685,0,571
"88",201.241894906997,87.4031639124129,137.165714858362,8.71271276829866e-05,-0.0001900501535963,0.000159493052365783,-0.982313042762233,-0.0235628123064316,-0.0203360884784784,0,581
"89",203.683357169335,88.044435784827,103.316722270513,-1.7789652887376e-05,0.000115756282828891,-0.000232875091463042,-0.983578582754675,-0.00897348705620967,-0.0165629918201066,1,583
"90",206.917134990479,88.1499327834778,89.7739471680341,0.000303153354445644,5.30825424904489e-06,-0.000267942231391273,-0.982790613973607,-0.0127306053233868,-0.0163217082083007,1,601
"91",196.337717913926,87.4955836650916,143.323978948373,0.000165187475334492,-0.000111622994374551,0.000134491710509319,-0.984431512415197,-0.0132002811182395,-0.020525436918624,1,611
"92",201.609451128168,87.5320242337161,120.825955802821,-0.000127383709574736,-0.000454096713413789,0.000117524556332711,-0.983439387767403,-0.0198520297841578,-0.0185551916071778,1,615
"93",206.338238673373,87.9570100030471,108.044753053763,0.000135559261136322,0.00048266725737078,-0.000137929978315608,-0.982284436005682,-0.0122755594158377,-0.0171841551680208,1,619
"94",199.647675987066,87.6133580608189,108.377294810833,-5.82679421012585e-05,-4.21764972910658e-05,1.27454773762173e-05,-0.983218017986213,-0.0121815183485923,-0.0238108085889099,0,627
"95",207.265783279735,87.7735621217483,112.917605906337,-2.0588706456009e-05,7.67291648619204e-05,0.000182116702164227,-0.980747568963179,-0.0175575291541463,-0.0166501079353355,1,661
"96",199.64323447625,87.4755242192293,140.845645013475,0.00022304072956048,6.04529609264978e-05,-0.000182094271470329,-0.980781286687354,-0.0117732939632813,-0.0165209960300288,1,666
"97",206.193843853834,87.8810022619815,112.608954408884,-8.99841012416423e-05,5.64625931492388e-05,0.000138557107226261,-0.980997544537755,-0.0177446155523,-0.0163260920598072,1,673
"98",202.248362257526,88.0961091557168,107.327592551307,0.000161175412248889,-7.41974784518203e-05,-7.39716766577844e-05,-0.983396018338653,-0.0137883992470034,-0.0168743907441033,1,674
"99",199.239656174237,87.6707166756068,140.765724246019,-0.000365701091484488,-0.000356326050290436,7.36972813224645e-05,-0.982436333527075,-0.0115628589067345,-0.0170497539171418,1,677
"100",202.687924681176,87.4526319243465,138.344523988755,0.000254877633250029,0.000157756328001511,-8.90359366708885e-05,-0.981751589593312,-0.0206302095195613,-0.0174322738122287,1,679
"101",197.363657709112,87.5330796268841,139.376558190004,9.42207605809539e-05,-0.000320275221189003,0.00010878165183207,-0.984622024364783,-0.0106989519771809,-0.0208776766633865,0,686
"102",206.312515060065,87.9987615492271,104.72943399089,-0.000248063302082977,-7.19299486322358e-05,-6.34948620840659e-05,-0.98176792317586,-0.0124165013492647,-0.0169550516591227,1,688
"103",211.364650377003,87.8907082001892,93.3397438474845,-0.000227336105101741,0.000174435279679863,-5.07200538827104e-05,-0.981140230414212,-0.0165217962253676,-0.0173056157378887,1,692
"104",207.518301974963,87.9489195100574,94.8850033102903,-0.000257733486839289,0.000149374101858802,0.000138160858221131,-0.981460280716419,-0.0227926576565497,-0.0172892135197959,1,703
"105",204.539365470647,87.9256339337663,111.323766947921,4.17991136043585e-05,-0.000231041101536991,5.81730324212523e-05,-0.982471644560778,-0.0109259332192379,-0.0169984734731211,1,711
"106",199.452838873912,87.4827539580323,133.88699105899,-6.10897597964143e-05,-0.000639143860362274,0.000282884868845118,-0.982764662309207,-0.0194198116898953,-0.0215021855551961,1,719
"107",198.495540024507,87.2570894883345,140.916295616111,-6.13716953574866e-06,-0.000502319302972697,-0.000144835022150829,-0.98278634164402,-0.0129663420552101,-0.0264653501835971,0,729
"108",200.200190748017,87.4528427960925,145.057264816205,3.70819011639802e-05,0.000480112201519214,-0.000197538107213743,-0.982897345729719,-0.0138593145333978,-0.0153204899193587,1,733
"109",203.586134620928,87.5178138276014,138.353209434946,-3.80219366740089e-05,-0.000119661502540109,5.60286514122355e-05,-0.9807897800749,-0.0151980678065658,-0.0163237979720262,1,734
"110",200.52220150734,87.3976205964959,136.863357722788,-6.56778983243564e-05,0.000256660429121397,0.000106631864188933,-0.984070179956173,-0.0112053113671073,-0.0197261793957241,0,743
"111",211.226257486395,87.764818747508,104.81857973683,7.01864819145826e-05,0.000144508584505982,-8.49085747850655e-05,-0.980650147574919,-0.0154318666652856,-0.0176575839689273,1,747
"112",210.156816660522,87.832751909635,101.807187137699,-1.57895608530417e-05,0.000190961804482144,-0.000125415726203006,-0.980935521370215,-0.0143190442256304,-0.017323485828024,1,748
"113",201.801901565717,87.3645664173778,138.094563551132,-5.31110030953579e-05,-0.000169552570984453,-3.84772201383557e-05,-0.983461737844868,-0.0233011514602914,-0.0192618234418838,1,751
"114",206.896978588441,87.8890451730327,87.8410840892645,-9.35597551429773e-06,0.000422770195259161,-7.41260480204475e-05,-0.985452160844064,-0.0169381575236428,-0.0239763926307419,0,752
"115",201.014133571877,87.4023213302287,133.903803023845,0.000134306514316469,-0.000330415408770691,0.00027091355850523,-0.984695270685602,-0.0193473745833588,-0.02050919234768,1,755
"116",202.226465785473,87.6761122961867,131.981097707514,5.95570307005036e-05,0.000101264326271726,-0.000118669880510762,-0.983239999077614,-0.0139281194640322,-0.0169956903054053,1,756
"117",205.68213387446,87.4398445294414,132.772977902203,-0.000434147676165092,-0.000385425194015713,0.000412120545383542,-0.98197472361879,-0.0192161071236402,-0.0165137615568309,1,769
"118",200.204159830019,87.9478249145901,106.177453685061,-9.14784514644135e-05,0.000364922920107172,4.36434173241749e-06,-0.983924443735041,-0.00117315114105371,-0.0187590927630101,0,777
"119",202.242991666212,87.9162384070511,110.596342559115,0.000170318031872525,-7.62859413373312e-05,-7.61457907872697e-05,-0.983485338804514,-0.016702691349301,-0.016767560554465,1,783
"120",208.697416827439,87.4322427256212,123.869392268352,-0.000185641556751636,0.00013633691480846,0.000152734930465437,-0.982154185955341,-0.0236069591318578,-0.0151580153232022,0,799
"121",209.191494570489,87.9231518441642,95.0460545268073,-5.506065395409e-05,0.00041124843278505,0.00028626273562928,-0.981689245378884,-0.0225504997659459,-0.017532322143122,1,802
"122",198.226743929802,87.3114770716053,138.317484642073,-0.000338533476090402,-0.000322156471678712,0.000217767728584552,-0.984146816747934,-0.0140760703740422,-0.0243499895580746,0,807
"123",203.14475701502,87.4897817964379,132.321345576819,0.000465101037387919,0.00026090448643055,-0.000246735818188305,-0.981832819262626,-0.0146988978096064,-0.0164068244673508,1,813
"124",206.838024592612,87.8997125797048,105.929431691015,-0.000141826439477979,-8.48243337705576e-05,0.000113453721166206,-0.980476033468859,-0.0212549805305812,-0.0169435614706102,1,815
"125",203.572377795143,87.3667129316214,128.847803078245,-9.68314415704901e-05,-0.000117000014028934,0.000380934227230519,-0.983327763625052,-0.0234295306961246,-0.0189889716186529,0,818
"126",202.765645992968,87.4100102955038,130.138302182731,3.48223472225593e-05,0.000305074031700141,8.02303106616126e-05,-0.983645029775389,-0.0230318331667102,-0.019009594655382,1,824
"127",200.589269271578,87.7514505603307,100.140369710421,-0.000289441726743728,-0.000447282137249395,-1.00132231144373e-05,-0.984722302052538,-0.0111537370474642,-0.0238366408104441,0,834
"128",205.125527042189,87.9190108593674,113.931881890593,5.23093062529868e-05,0.000164430943924348,8.79651781410856e-05,-0.98377502412971,-0.0152014316428119,-0.0162321897082611,0,845
"129",200.998682172904,87.1742210687338,127.887292695007,-0.000121744111194023,-9.57010097760507e-05,-0.000101803357731791,-0.983853255297378,-0.020337375646346,-0.0247263394075987,0,848
"130",205.482336243544,87.9295421804253,112.939415640341,0.000109069509146451,0.000302870108469108,2.71316500263513e-06,-0.98175032074387,-0.0138710843394185,-0.0168679338870968,1,858
"131",204.98738698208,87.8241449804526,112.071995433589,5.55371306836577e-05,8.39489495212386e-05,-5.68657207556644e-05,-0.980880884582346,-0.014943161685025,-0.0165023209275783,1,867
"132",196.141504748905,87.4210063822471,146.915691561616,3.25922640108474e-05,-0.000279656043752046,4.81270415110232e-05,-0.984175618873895,-0.0158563344988725,-0.0193831222912553,1,882
"133",197.380101870659,87.3714767441626,131.344681124689,0.000110155090970808,-0.000333364743669074,6.09422418868837e-05,-0.983327553969509,-0.0115458839761042,-0.0250083294783319,0,911
"134",201.759097189243,87.490996533342,133.165859987155,-0.000334664987509737,-1.97294284589591e-05,0.000395861081094203,-0.985018981839804,-0.0159018054502988,-0.0193539590492197,1,912
"135",206.378424470817,87.9648152473697,110.225022905787,7.13537497953936e-05,4.84913790767809e-05,-0.000114619834348556,-0.981055466370149,-0.00957147048151286,-0.016365758644692,1,918
"136",204.303799815386,87.5113290437721,133.236829741876,-7.05798505369408e-05,0.000395602033881652,1.60828769932716e-06,-0.982377684741431,-0.0160797746936354,-0.0171446968052032,1,919
"137",206.064845631298,88.0127111541388,107.539337385933,-3.21435636647496e-05,0.000257322388999863,0.000202004237205916,-0.981314679136816,-0.0135790640119801,-0.0167541131241585,1,920
"138",201.254055030816,87.2437701464327,129.74452739595,-0.000245596451973969,-0.00108087310964235,0.000204278397397388,-0.989220591766309,-0.0175773924543284,-0.0338314125283465,0,924
"139",199.626318738847,87.6573641699007,137.940984283887,0.000333839031499789,0.000143992810699013,-1.27113848473864e-06,-0.983061180526251,-0.00791266736283119,-0.016049142153453,1,933
"140",200.532359832106,88.0987456304982,108.174896972595,-0.00012341564377913,0.000155486425746488,-5.83043751807938e-06,-0.98206862501609,-0.010082396455124,-0.0175069250141256,1,950
"141",206.724330211948,88.0150662612262,98.5832474372807,0.000174714597096425,0.000208773669095547,-0.000166960678047886,-0.982777270164279,-0.0120691933619196,-0.0166559184717145,1,956
"142",207.587185637124,87.8011876829773,110.239929902439,2.83863606317983e-05,-0.000379458484503453,-8.99289629228767e-05,-0.980807037173577,-0.0122819568547815,-0.017974083831112,1,961
"143",200.155547276928,87.417667849211,135.902350845722,0.000563662553254911,-0.00128666811347119,0.00016555586421674,-0.986159262920587,-0.0123020007236567,-0.0266142580578625,0,963
"144",203.870489270938,87.9702826832349,111.483694496599,-0.000109623117936312,8.03995501557625e-05,-1.74369731354064e-05,-0.982832067822098,-0.0103003564984121,-0.0161208851654894,0,965
"145",200.258828732267,87.6204590200616,141.6129445983,1.76595125779285e-05,0.000311313379232,1.62463368632025e-05,-0.982062008177889,-0.0105220516101774,-0.0163551572425248,0,983
"146",203.815444620957,87.295603192244,124.907825762559,0.000115476414396014,0.000577623262147586,3.60246537711185e-05,-0.985080919843064,-0.0218953794194321,-0.0193237943096321,0,989
"147",199.681293444307,87.322903116991,126.241713837048,-1.41779909266484e-05,-0.00027635712724398,-5.71534859345208e-05,-0.983126874903546,-0.0191170194439377,-0.0244317959934907,0,992
"148",206.04519777681,87.9729330497157,107.415057317618,-5.16034852030319e-06,0.00013680810855867,-5.71534485503731e-05,-0.981661342233149,-0.0187343431287762,-0.0170867640616798,1,993
"149",198.821851383317,87.5291923380261,148.57390684254,0.000357663206977689,0.000309348037140957,-0.000230151624159127,-0.983879552676332,-0.01199176158489,-0.0172131124904555,1,1020
"150",204.331120246603,87.65392324647,103.815841118976,-0.00032459336408394,-0.000297461062838132,0.00071055593719729,-0.986245546974031,-0.0191397859744577,-0.0266463865149808,0,1025
"151",206.500441694795,87.810840248071,112.757875024039,0.000244428328115415,-2.67277840735775e-05,-0.000212205415767312,-0.980691999534391,-0.0104828462194111,-0.0174877995051847,1,1035
"152",197.201963480148,87.3790729985592,140.368225171658,-0.000128294295231197,-0.000457473332947646,-7.24243336558935e-05,-0.98315436271207,-0.0185272125006879,-0.0252219104202408,0,1048
"153",198.226357974518,87.4281921471399,142.086581997092,0.000162183338270752,-0.000104910984884627,-1.11176580412219e-05,-0.982546732882142,-0.0187859673347689,-0.0191974561993308,1,1051
"154",200.653879445367,87.549848975147,142.90048331427,0.000349821507996682,6.86403528778955e-05,-0.000214978264628255,-0.983796024428005,-0.0149569537519452,-0.0167780689280109,1,1065
"155",210.911416987352,88.033081782546,95.9436569539993,-5.07097082677399e-05,0.000118985932648075,-0.000101506034551017,-0.981604218911012,-0.0167418777694151,-0.0170012138274693,1,1073
"156",198.075078927348,87.5653318354237,139.376116861984,1.64555815285601e-05,7.22293786677059e-05,-0.000144227980069013,-0.984777687770414,-0.0120462449109368,-0.0209157207651696,1,1076
"157",200.250841538897,87.4239372666065,137.256860174066,-0.000430096100630898,-0.000449202178094219,0.000399561816262852,-0.986894463261115,-0.0146766693672922,-0.0162186879739083,1,1078
