"","ori_r","ori_p","ori_y","gyr_x","gyr_y","gyr_z","acc_x","acc_y","acc_z","LABEL","FILE"
"1",0.941681195002294,356.099965270573,153.300858381117,-0.000141378703106821,-3.2561292163039e-05,0.0002883688752762,0.0675930631569529,0.0163531974975104,0.981714424411807,0,25
"2",1.21978476223078,355.870634769022,153.2786191081,8.72794124815194e-05,-9.56206444512903e-05,-0.000442090234827006,0.0711349788363333,0.00800002593710409,0.979527749728274,1,28
"3",0.444450630196095,355.882851066027,151.870277004813,-0.000920758117835446,-9.82789522182265e-05,-0.000209585934017063,0.0708038878649094,0.00810900171167032,0.980194722134924,1,31
"4",1.34872686250311,356.010974739091,152.508556029096,0.00683369346279168,-0.000694315430340502,0.00320274690664423,0.0677797367514499,0.0181450523825964,0.980034519385588,0,32
"5",1.24586096599196,356.0475453766,152.102207859581,0.00406437116864143,3.4128833926259e-05,0.00129112766624981,0.0681095291069127,0.0181848826212896,0.981970039301349,1,36
"6",0.496967216226211,355.873534140998,153.163187697687,-0.00114482102788798,-0.000256679958820766,0.000262868588983905,0.0708598158118652,0.00816866519840997,0.979553896466464,1,37
"7",1.36615900345137,356.035530877585,152.431654096131,0.00547303572419458,-0.000371863351740535,0.00157404769327572,0.0681870290873586,0.0175674248636366,0.981459260204413,0,41
"8",0.548616503362301,355.882074260617,152.030675630179,-0.000846340481577245,-3.26046906073583e-05,-0.000602666534016077,0.0707928876505789,0.00920274893603959,0.980996136981216,1,55
"9",0.535200656845662,355.853519938422,153.099270100177,-0.0001465633879305,-0.000365350466950278,6.40728109315324e-05,0.0710725549410967,0.0101087713991658,0.97955128795704,1,79
"10",0.564949657757172,355.886470346993,152.21689067725,-0.00101315910903226,-0.000281623530045014,0.000273858260495205,0.0705418921051036,0.00908875922207302,0.980824175767139,1,97
"11",0.979610934220012,356.056945957745,153.3168320756,-0.000601294964825339,0.000191176877519401,1.58387552434126e-05,0.0676695468639015,0.0179547520612586,0.980914248020277,0,100
"12",0.928971500008227,356.106207935787,152.097025820063,-0.000429608101878211,-1.84205125703989e-05,7.92228742981353e-05,0.0670478516371451,0.0154177418664896,0.983566403388977,0,103
"13",0.812374494624014,356.127753119844,152.353272947269,-0.00024608181850923,3.49356530186496e-05,0.000346131967772956,0.0666539772949267,0.0156596733354507,0.983141824002668,0,105
"14",1.22933746284357,356.049327071836,151.997507186465,0.00354482697675356,-8.11957762585033e-05,0.00126978599525115,0.067509174638906,0.0182018944032926,0.981567436188191,0,108
"15",1.00198938117359,356.072710452748,152.217133800696,-0.000688486420960325,0.000117287454058358,0.000175959767897011,0.0675719943452243,0.018381293831092,0.981403495349428,1,109
"16",0.598972211283035,355.851594673912,152.855498693174,7.76467253420033e-05,-0.000237902850728393,0.00101124408954829,0.0709999326997212,0.0101071581172559,0.979079659946643,1,123
"17",0.492044773638046,355.865665858032,153.136375217892,-0.000212512408352031,-2.20547676030998e-05,0.000330649076555906,0.0707676193874232,0.00923763140193752,0.978657554073405,1,124
"18",0.581097363423844,355.872847841247,153.20113416483,-0.000206590365457663,-0.000216620967542519,6.38555187401974e-05,0.0711844755577848,0.0111607173074838,0.979201553215226,1,129
"19",0.520543918052175,355.889321361634,153.270514971216,-0.000595748024659418,9.88428779971737e-05,-0.000573619444151789,0.0710308705858134,0.00887190518946675,0.979575479468074,1,134
"20",1.00434667409206,356.069597879168,153.131091781944,-0.00066382140188234,0.000195647880274759,-0.000457543890178869,0.0677336539400743,0.0169652447992277,0.981232697391168,0,157
"21",1.25878738223636,356.049975740573,152.059248220707,0.00470556990194297,0.000124452421899699,0.000962924499756809,0.0680213150838034,0.0170937601918713,0.98034403830061,0,164
"22",1.17429293882638,356.022283477671,152.591117083074,0.00186029067175967,-0.00055637789594235,0.000734108601148435,0.0678603853383286,0.018630562910525,0.980777783260167,0,173
"23",0.579194839913023,355.92863960329,151.939890452412,0.000165851004079939,0.000449085474834525,-0.000440565376636497,0.0704360993425233,0.00878112858181087,0.980569046899813,0,199
"24",0.554484802614128,355.882503565498,153.438924401493,-0.000680384388483987,8.73896541125179e-05,-4.62663561263785e-05,0.0705419747996221,0.0102411166633428,0.979342961092608,1,204
"25",1.03712024658481,356.098681145899,152.110751278339,-0.000938245156301858,0.000108674096058957,-8.44462057658016e-05,0.0670017526311948,0.017602475646979,0.982473117904325,1,205
"26",0.520879122949637,355.87539034487,152.73918911259,-0.000109456733698476,0.000203719335864006,-0.000338553694177989,0.0710192425059459,0.00896467607879267,0.978805548947846,1,211
"27",1.03780026708002,356.053618152837,151.97861979422,-0.000798774811259485,-1.76545951450035e-05,0.000115923686851664,0.0677151444122979,0.0192386568776942,0.981212868502266,1,224
"28",0.590386884131184,355.874021223892,153.084821224786,-0.000114393029740689,-0.000218587943013624,0.000243715861641805,0.0709864614727647,0.011243594361167,0.979670791551058,1,227
"29",0.590184869596367,355.874888834655,153.518606387287,-0.000277587892419668,-0.00017805743187557,-6.77624887622821e-05,0.0709309150757146,0.00971820072783325,0.980325272918618,1,228
"30",1.14720315596058,356.049929823416,151.722431095385,0.00118353216831542,-0.00034665114276568,0.000329640822145508,0.0680003902918595,0.0176529675841216,0.981840086973101,0,234
"31",0.599459531525916,355.898151716251,152.094090093733,-0.000440037772724669,-0.000260601811377064,0.00011026448607611,0.0701378716954163,0.0112182099852102,0.980771023992981,1,236
"32",0.595711093038833,355.927069628322,152.89563808821,-0.000416573643793953,4.94797748294352e-05,-0.000328614575504183,0.0701805164434892,0.0104334181962312,0.981775312410558,0,239
"33",0.588753498640851,355.869110658565,153.053221424495,0.000559047070706463,0.000111474490611095,0.000707589589683094,0.070481085407503,0.0109602146326844,0.978293573834359,1,247
"34",0.544483378657804,355.893998983685,152.252446493019,-0.000212928404628918,0.000154361020780194,-7.92343575779048e-05,0.0705432397671869,0.0100500718483557,0.980280637845842,1,249
